access,business_hours,city,course_description,course_name,course_price,course_time,facility,remarks,store_name,store_url,tel
東武スカイツリーライン「獨協大学前＜草加松原＞駅」西口すぐ,"平日　　9:30～23:30
土曜日　9:30～22:00
日祝日　9:30～20:00

■フロント諸届受付時間は以下の通りです。
平日　　10:30～21:30
土曜日　10:30～20:00
日祝日　10:30～18:00
								※なお、18歳未満のお客さまは、埼玉県の「青少年健全育成条例」に定められた帰宅時刻である、23時までのご利用となります。

※木曜日は、15:30～19:00のみキッズスクール開講のため営業。（フィットネス会員さまはご利用いただけません）","〒340-0041
								埼玉県草加市松原1-2-15",,,,,"トレーニングジム,スタジオ,プール,ジャグジー,お風呂,シャワー,サウナ",,コ・ス・パ 松原,https://www.ogsports.co.jp/store/?id=38,048-946-5522
東武スカイツリーライン「獨協大学前＜草加松原＞駅」西口すぐ,"平日　　9:30～23:30
土曜日　9:30～22:00
日祝日　9:30～20:00

■フロント諸届受付時間は以下の通りです。
平日　　10:30～21:30
土曜日　10:30～20:00
日祝日　10:30～18:00
								※なお、18歳未満のお客さまは、埼玉県の「青少年健全育成条例」に定められた帰宅時刻である、23時までのご利用となります。

※木曜日は、15:30～19:00のみキッズスクール開講のため営業。（フィットネス会員さまはご利用いただけません）","〒340-0041
								埼玉県草加市松原1-2-15",,,,,"トレーニングジム,スタジオ,プール,ジャグジー,お風呂,シャワー,サウナ",,コ・ス・パ 松原,https://www.ogsports.co.jp/store/?id=38,048-946-5522
東武スカイツリーライン「獨協大学前＜草加松原＞駅」西口すぐ,"平日　　9:30～23:30
土曜日　9:30～22:00
日祝日　9:30～20:00

■フロント諸届受付時間は以下の通りです。
平日　　10:30～21:30
土曜日　10:30～20:00
日祝日　10:30～18:00
								※なお、18歳未満のお客さまは、埼玉県の「青少年健全育成条例」に定められた帰宅時刻である、23時までのご利用となります。

※木曜日は、15:30～19:00のみキッズスクール開講のため営業。（フィットネス会員さまはご利用いただけません）","〒340-0041
								埼玉県草加市松原1-2-15",,,,,"トレーニングジム,スタジオ,プール,ジャグジー,お風呂,シャワー,サウナ",,コ・ス・パ 松原,https://www.ogsports.co.jp/store/?id=38,048-946-5522
東武スカイツリーライン「獨協大学前＜草加松原＞駅」西口すぐ,"平日　　9:30～23:30
土曜日　9:30～22:00
日祝日　9:30～20:00

■フロント諸届受付時間は以下の通りです。
平日　　10:30～21:30
土曜日　10:30～20:00
日祝日　10:30～18:00
								※なお、18歳未満のお客さまは、埼玉県の「青少年健全育成条例」に定められた帰宅時刻である、23時までのご利用となります。

※木曜日は、15:30～19:00のみキッズスクール開講のため営業。（フィットネス会員さまはご利用いただけません）","〒340-0041
								埼玉県草加市松原1-2-15",,,,,"トレーニングジム,スタジオ,プール,ジャグジー,お風呂,シャワー,サウナ",,コ・ス・パ 松原,https://www.ogsports.co.jp/store/?id=38,048-946-5522
東武スカイツリーライン「獨協大学前＜草加松原＞駅」西口すぐ,"平日　　9:30～23:30
土曜日　9:30～22:00
日祝日　9:30～20:00

■フロント諸届受付時間は以下の通りです。
平日　　10:30～21:30
土曜日　10:30～20:00
日祝日　10:30～18:00
								※なお、18歳未満のお客さまは、埼玉県の「青少年健全育成条例」に定められた帰宅時刻である、23時までのご利用となります。

※木曜日は、15:30～19:00のみキッズスクール開講のため営業。（フィットネス会員さまはご利用いただけません）","〒340-0041
								埼玉県草加市松原1-2-15",,,,,"トレーニングジム,スタジオ,プール,ジャグジー,お風呂,シャワー,サウナ",,コ・ス・パ 松原,https://www.ogsports.co.jp/store/?id=38,048-946-5522
東武スカイツリーライン「獨協大学前＜草加松原＞駅」西口すぐ,"平日　　9:30～23:30
土曜日　9:30～22:00
日祝日　9:30～20:00

■フロント諸届受付時間は以下の通りです。
平日　　10:30～21:30
土曜日　10:30～20:00
日祝日　10:30～18:00
								※なお、18歳未満のお客さまは、埼玉県の「青少年健全育成条例」に定められた帰宅時刻である、23時までのご利用となります。

※木曜日は、15:30～19:00のみキッズスクール開講のため営業。（フィットネス会員さまはご利用いただけません）","〒340-0041
								埼玉県草加市松原1-2-15","フィットネスクラブ及びスポーツクラブ全店を、他店利用料0円でご利用いただけます。
テニスクラブ コ・ス・パ7店舗（三国ヶ丘・御殿山・神崎川・柏原・八尾南・光明池TG・あやめ池）のレンタルコートが優待料金にてご利用いただけます。,コ･ス･パみのおとコ･ス･パ豊中少路の店舗で、全施設・全プログラムを全営業時間ご利用いただけます。,全施設・全プログラムを全営業時間ご利用いただけます。,全施設・全プログラムを全営業時間ご利用いただけます。
ご家族・ご友人2名以上でお申し込みください。

※金額は一人当たり,,プールエリアとお風呂がご利用いただけます。
※平日AM9:00～AM10:00はご利用いただけません。,,,,チェックインからチェックアウトまで90分間のご利用となります。
※平日AM9:00～AM10:00はご利用いただけません。,スタジオ・プール チェックインからチェックアウトまで90分間のご利用となります。","スーパーマスター会員全店舗を利用料0円でご利用になりたい方,エリア会員with豊中少路コ･ス･パ豊中少路もご利用になりたい方,レギュラー会員好きな時間にご利用になりたい方,ペア会員,デイタイム会員平日の昼間にご利用の方,プール＆スパ会員プールをご利用の方,レディースナイト会員平日の夜に利用したい女性限定会員,ホリデー会員休日にご利用の方,イブニング会員お仕事帰りにご利用の方,90分会員短時間だけご利用の方,90分平日会員短時間だけご利用の方","12600,11800,10800,10100,9300,8100,6300,8100,8100,8300,6700","全営業日・全営業時間,全営業日・全営業時間,全営業日・全営業時間,全営業日・全営業時間,平日の10:00～18:00,全営業日・全営業時間,平日の20:00～23:30,土・日・祝日の全営業時間,平日の18:30～23:30,全営業日・全営業時間のうち1日1回、90分以内,平日10:00～23:30のうち1日1回、90分以内","トレーニングジム,スタジオ,プール,ジャグジー,お風呂,シャワー,サウナ",,コ・ス・パ 松原,https://www.ogsports.co.jp/store/?id=38,048-946-5522
東武スカイツリーライン「獨協大学前＜草加松原＞駅」西口すぐ,"平日　　9:30～23:30
土曜日　9:30～22:00
日祝日　9:30～20:00

■フロント諸届受付時間は以下の通りです。
平日　　10:30～21:30
土曜日　10:30～20:00
日祝日　10:30～18:00
								※なお、18歳未満のお客さまは、埼玉県の「青少年健全育成条例」に定められた帰宅時刻である、23時までのご利用となります。

※木曜日は、15:30～19:00のみキッズスクール開講のため営業。（フィットネス会員さまはご利用いただけません）","〒340-0041
								埼玉県草加市松原1-2-15","フィットネスクラブ及びスポーツクラブ全店を、他店利用料0円でご利用いただけます。
テニスクラブ コ・ス・パ7店舗（三国ヶ丘・御殿山・神崎川・柏原・八尾南・光明池TG・あやめ池）のレンタルコートが優待料金にてご利用いただけます。,全施設・全プログラムを全営業時間ご利用いただけます。,全施設・全プログラムを全営業時間ご利用いただけます。
ご家族・ご友人2名以上でお申し込みください。

※金額は一人当たり,39歳以下の方が対象です。
40歳になられた翌月から、レギュラー会員に自動移行となります。,当店舗のキッズスクール会員の保護者さま（同居されている祖父母含む）が対象です。,,,,チェックインからチェックアウトまで90分間のご利用となります。,学校教育法で定める学校で学ぶ方（または、それと類すると店舗が認めた者）で、その証明ができる方とさせていただきます。
入会時に卒業予定年月をお申し出いただきます。
卒業予定年月までに種別変更のお申し出が必要です。
種別変更のお申し出が無い場合、自動的に卒業予定年月の翌月よりレギュラー会員に自動変更させていただきます。","スーパーマスター会員全店舗を利用料0円でご利用になりたい方,レギュラー会員好きな時間にご利用になりたい方,ペア会員,レギュラーライト39会員,パパママ会員キッズスクール会員の保護者さま,デイタイム会員平日のお昼にご利用の方,ビジネス会員仕事帰りにご利用の方,ホリデー会員休日にご利用の方,90分会員短時間だけご利用の方,学生会員","12600,9,200,8,500,5500,5000,7,700,7,300,7,300,6,800,4200","全営業日・全営業時間,全営業日・全営業時間,全営業日・全営業時間,全営業日
平日15:00～24:00
土曜10:00～21:00
日祝10:00～19:00,全営業日・全営業時間,平日の10:00～17:30,平日の18:00～24:00,土・日・祝日の全営業時間,全営業日・全営業時間のうち1日1回、90分以内,全営業日・全営業時間","トレーニングジム,スタジオ,プール,ジャグジー,お風呂,シャワー,サウナ",,コ・ス・パ 松原,https://www.ogsports.co.jp/store/?id=38,048-946-5522
東武スカイツリーライン「獨協大学前＜草加松原＞駅」西口すぐ,"平日　　9:30～23:30
土曜日　9:30～22:00
日祝日　9:30～20:00

■フロント諸届受付時間は以下の通りです。
平日　　10:30～21:30
土曜日　10:30～20:00
日祝日　10:30～18:00
								※なお、18歳未満のお客さまは、埼玉県の「青少年健全育成条例」に定められた帰宅時刻である、23時までのご利用となります。

※木曜日は、15:30～19:00のみキッズスクール開講のため営業。（フィットネス会員さまはご利用いただけません）","〒340-0041
								埼玉県草加市松原1-2-15","全施設・全プログラムを全営業時間ご利用できます。,,35歳以下の方が対象です。
36歳になられた翌月から、レギュラー会員に自動移行となります。,,ご家族・ご友人2名さま以上でお申し込み下さい。
（ご友人、または同居されているご家族がすでに会員さまの場合はご入会時にお伝えください）
※料金は1名さま分の金額です。,ご家族・ご友人3名さま以上でお申し込み下さい。
（ご友人、または同居されているご家族がすでに会員さまの場合はご入会時にお伝えください）
※料金は1名さま分の金額です。,当店舗のキッズスクール会員の保護者さま（同居されている祖父母含む）が対象です。,,,【ご注意】3階エリアはご利用いただけません。","レギュラー会員,デイタイム会員,レギュラーライト35会員,90分会員90分間だけご利用の方,ペア会員,グループ3会員,パパママ会員キッズスクール会員の保護者さま,ナイト会員,ホリデー会員,プール＆スパ会員プールをご利用の方","10600,8600,6800,6600,9600,9100,5300,7100,7600,7600","全営業日・全営業時間,9:30～18:00,全営業日
平日 14:00～23:30
土曜 9:30～22:00
日祝 9:30～20:00,全営業日・全営業時間のうち1日1回、90分以内,全営業日・全営業時間,全営業日・全営業時間,全営業日・全営業時間,平日20:30～23:30,土・日・祝の全営業時間,全営業日・全営業時間","トレーニングジム,スタジオ,プール,ジャグジー,お風呂,シャワー,サウナ",,コ・ス・パ 松原,https://www.ogsports.co.jp/store/?id=38,048-946-5522
東武スカイツリーライン「獨協大学前＜草加松原＞駅」西口すぐ,"平日　　9:30～23:30
土曜日　9:30～22:00
日祝日　9:30～20:00

■フロント諸届受付時間は以下の通りです。
平日　　10:30～21:30
土曜日　10:30～20:00
日祝日　10:30～18:00
								※なお、18歳未満のお客さまは、埼玉県の「青少年健全育成条例」に定められた帰宅時刻である、23時までのご利用となります。

※木曜日は、15:30～19:00のみキッズスクール開講のため営業。（フィットネス会員さまはご利用いただけません）","〒340-0041
								埼玉県草加市松原1-2-15","フィットネスクラブ及びスポーツクラブ全店を、他店利用料0円でご利用いただけます。
テニスクラブコ・ス・パ7店舗（三国ヶ丘・御殿山・神崎川・柏原・八尾南・光明池TG・あやめ池）のレンタルコートが優待料金にてご利用いただけます。,コ・ス・パ 二条も都度利用料なしでご利用いただけます。,,全施設・全プログラムを全営業時間ご利用いただけます。
ご家族・ご友人2名以上でお申し込みください。

※金額は一人当たり,当店舗のキッズスクール会員の保護者さま（同居されている祖父母含む）が対象です。,,,,,,","スーパーマスター会員全店舗を利用料0円でご利用になりたい方,エリア会員with二条コ・ス・パ 二条もご利用になりたい方,レギュラー会員お好きな時間にご利用になりたい方,ペア会員,パパママ会員キッズスクール会員の保護者さま,デイタイム会員平日朝～夕方までご利用になりたい方,プール＆スパ会員プールのみご利用の方,イブニング会員平日お仕事帰りにご利用になりたい方,90分10回会員お手軽にご利用になりたい方,90分5回会員お手軽にはじめたい方,ナイト＆ホリデー会員平日夜と土日祝をご利用になりたい方","12600,11800,9900,9200,5300,8400,7700,7700,7100,5900,6800","全営業日・全営業時間,全営業日・全営業時間,全営業日・全営業時間,全営業日・全営業時間,全営業日・全営業時間,平日の9:30～18:00,全営業日・全営業時間,平日の18:00～23:30,全営業日・全営業時間
1日1回90分のみ（チェックイン・チェックアウトまで）
月10回まで,全営業日・全営業時間
1日1回90分のみ（チェックイン・チェックアウトまで）、月5回まで,平日21:00～23:30、土日祝の全営業時間","トレーニングジム,スタジオ,プール,ジャグジー,お風呂,シャワー,サウナ",,コ・ス・パ 松原,https://www.ogsports.co.jp/store/?id=38,048-946-5522
東武スカイツリーライン「獨協大学前＜草加松原＞駅」西口すぐ,"平日　　9:30～23:30
土曜日　9:30～22:00
日祝日　9:30～20:00

■フロント諸届受付時間は以下の通りです。
平日　　10:30～21:30
土曜日　10:30～20:00
日祝日　10:30～18:00
								※なお、18歳未満のお客さまは、埼玉県の「青少年健全育成条例」に定められた帰宅時刻である、23時までのご利用となります。

※木曜日は、15:30～19:00のみキッズスクール開講のため営業。（フィットネス会員さまはご利用いただけません）","〒340-0041
								埼玉県草加市松原1-2-15","フィットネスクラブ及びスポーツクラブ全店を、他店利用料0円でご利用いただけます。
テニスクラブコ・ス・パ7店舗（三国ヶ丘・御殿山・神崎川・柏原・八尾南・光明池TG・あやめ池）のレンタルコートが優待料金にてご利用いただけます。,全施設・全プログラムを全営業時間ご利用できます。,全施設・全プログラムを全営業時間ご利用いただけます。
ご家族・ご友人2名以上で同時にお申し込みください。

※金額は一人当たり,全営業日・全営業時間のうち1日１回60分間ご利用いただけます。
チェックインからチェックアウトまで60分間のご利用となります。,当店舗のキッズスクール会員の保護者さま（同居されている祖父母含む）が対象です。,,,,,,【ご注意】
テニススクール会員へのご入会が条件となります。","スーパーマスター会員全店舗を利用料0円でご利用になりたい方,レギュラー会員いつでもお好きなときにご利用されたい方,ペア会員,60分会員,パパママ会員キッズスクール会員の保護者さま,モーニングフル会員午前中のみご利用になりたい方,デイタイム会員平日朝から夕方までご利用になりたい方,アフタヌーン会員平日お昼を有効活用されたい方へ,イブニング会員平日夜のみご利用になりたい方,ホリデー会員土・日・祝のみご利用になりたい方,ウィズフィット会員テニスもフィットネスも楽しみたい方","12600,10400,9700,5500,5300,6500,8900,5300,8200,7400,6900","全営業日・全営業時間,全営業日・全営業時間,全営業日・全営業時間,全営業日・全営業時間のうち60分間,全営業日・全営業時間,全営業日の9:30～12:30 まで,平日の9:30～18:00,平日14:00～17:00,平日の18:00～23:30,土・日・祝の全営業時間,全営業日・全営業時間","トレーニングジム,スタジオ,プール,ジャグジー,お風呂,シャワー,サウナ",,コ・ス・パ 松原,https://www.ogsports.co.jp/store/?id=38,048-946-5522
東武スカイツリーライン「獨協大学前＜草加松原＞駅」西口すぐ,"平日　　9:30～23:30
土曜日　9:30～22:00
日祝日　9:30～20:00

■フロント諸届受付時間は以下の通りです。
平日　　10:30～21:30
土曜日　10:30～20:00
日祝日　10:30～18:00
								※なお、18歳未満のお客さまは、埼玉県の「青少年健全育成条例」に定められた帰宅時刻である、23時までのご利用となります。

※木曜日は、15:30～19:00のみキッズスクール開講のため営業。（フィットネス会員さまはご利用いただけません）","〒340-0041
								埼玉県草加市松原1-2-15","フィットネスクラブ及びスポーツクラブ全店を、他店利用料0円でご利用いただけます。
テニスクラブコ・ス・パ7店舗（三国ヶ丘・御殿山・神崎川・柏原・八尾南・光明池TG・あやめ池）のレンタルコートが優待料金にてご利用いただけます。,コ・ス・パ名谷を利用料なしでご利用いただけます。,全施設・全プログラムを全営業時間ご利用できます。,全施設・全プログラムを全営業時間ご利用いただけます。
ご家族・ご友人2名以上でお申し込みください。

※金額は一人当たり,,,,チェックインからチェックアウトまで90分間のご利用となります,チェックインからチェックアウトまで90分間のご利用となります","スーパーマスター会員全店舗を利用料0円でご利用になりたい方,エリア会員with名谷コ・ス・パ名谷も利用されたい方に,レギュラー会員お好きなときに利用されたい方,ペア会員,デイタイム会員昼間に施設を使いたい方,ホリデー会員土･日・祝のみご利用になりたい方,イブニング会員お仕事帰りにご利用になりたい方,90分平日会員施設を短い時間でご利用になりたい方,90分4回会員施設を短い時間でご利用になりたい方","12600,11700,10500,9800,9000,8000,8200,6800,4500","全営業日・全営業時間,全営業日・全営業時間,全営業日・全営業時間,全営業日・全営業時間,平日の10:00～18:00,土･日･祝日の全営業時間,平日の16:00～23:00,平日10:00～23:00のうち1日1回、90分以内,平日10:00～23:00、土・日・祝全営業時間のうち
1日1回、90分以内月4回まで利用可","トレーニングジム,スタジオ,プール,ジャグジー,お風呂,シャワー,サウナ",,コ・ス・パ 松原,https://www.ogsports.co.jp/store/?id=38,048-946-5522
東武スカイツリーライン「獨協大学前＜草加松原＞駅」西口すぐ,"平日　　9:30～23:30
土曜日　9:30～22:00
日祝日　9:30～20:00

■フロント諸届受付時間は以下の通りです。
平日　　10:30～21:30
土曜日　10:30～20:00
日祝日　10:30～18:00
								※なお、18歳未満のお客さまは、埼玉県の「青少年健全育成条例」に定められた帰宅時刻である、23時までのご利用となります。

※木曜日は、15:30～19:00のみキッズスクール開講のため営業。（フィットネス会員さまはご利用いただけません）","〒340-0041
								埼玉県草加市松原1-2-15","フィットネスクラブ及びスポーツクラブ全店を、他店利用料0円でご利用いただけます。
テニスクラブコ・ス・パ7店舗（三国ヶ丘・御殿山・神崎川・柏原・八尾南・光明池TG・あやめ池）のレンタルコートが優待料金にてご利用いただけます。,コ・ス・パ 西神中央を利用料なしでご利用いただけます,,全施設・全プログラムを全営業時間ご利用いただけます。
ご家族・ご友人2名以上でお申し込みください。

※金額は一人当たり,当店舗のキッズスクール会員の保護者さま（同居されている祖父母含む）が対象です。,,,,月5回まで、全営業時間お使いいただけます。,1日1回90分、月10回までご利用いただけます。,学校教育法で定める学校で学ぶ者（または、それと類すると店舗が認めた者）で、その証明ができる者とさせていただきます。
入会時に卒業予定年月をお申し出いただきます。
卒業予定年月までに種別変更のお申し出が必要です。
種別変更のお申し出が無い場合、自動的に卒業予定年月の翌月よりレギュラー会員に自動変更させていただきます。,","スーパーマスター会員全店舗を利用料0円でご利用になりたい方,エリア会員with西神中央コ・ス・パ 西神中央も使いたい,レギュラー会員お好きなときにご利用になりたい方,ペア会員,パパママ会員キッズスクール会員の保護者さま,プール＆スパ会員プールをご利用の方,デイタイム会員平日朝～夕方までご利用になりたい方,デイタイムプラス会員平日・土曜日の朝～夕方までご利用になりたい方,月5回会員少ない回数でおトクにご利用になりたい方,90分（10回）会員1日1回90分、月10回まででご利用になりたい方,学生会員学生の方ならとってもおトク！！,ナイト会員平日夜のみご利用になりたい方","12600,11700,9900,9100,5300,8200,8300,8500,7800,6500,6000,7100","全営業日・全営業時間,全営業日・全営業時間,全営業日・全営業時間,全営業日・全営業時間,全営業日・全営業時間,全営業日・全営業時間,平日の9:30～17:00,平日・土曜日の9:30～17:00,月5回まで、全営業時間,全営業日・1日1回90分　,全営業日・全営業時間,平日17:00～23:00","トレーニングジム,スタジオ,プール,ジャグジー,お風呂,シャワー,サウナ",,コ・ス・パ 松原,https://www.ogsports.co.jp/store/?id=38,048-946-5522
東武スカイツリーライン「獨協大学前＜草加松原＞駅」西口すぐ,"平日　　9:30～23:30
土曜日　9:30～22:00
日祝日　9:30～20:00

■フロント諸届受付時間は以下の通りです。
平日　　10:30～21:30
土曜日　10:30～20:00
日祝日　10:30～18:00
								※なお、18歳未満のお客さまは、埼玉県の「青少年健全育成条例」に定められた帰宅時刻である、23時までのご利用となります。

※木曜日は、15:30～19:00のみキッズスクール開講のため営業。（フィットネス会員さまはご利用いただけません）","〒340-0041
								埼玉県草加市松原1-2-15","フィットネスクラブ及びスポーツクラブ全店を、他店利用料0円でご利用いただけます。
テニスクラブコ・ス・パ7店舗（三国ヶ丘・御殿山・神崎川・柏原・八尾南・光明池TG・あやめ池）のレンタルコートが優待料金にてご利用いただけます。,施設利用料なしで、コ・ス・パ 松井山手、住道、鶴見緑地、高の原を全施設・全営業時間ご利用いただけます。,,全施設・全プログラムを全営業時間ご利用いただけます。
ご家族・ご友人2名以上でお申し込みください。

※金額は一人当たり,,,","スーパーマスター会員全店舗を利用料0円でご利用になりたい方,エリアプラス会員,レギュラー会員お好きな時間にご利用になりたい方,ペア会員,プール会員プールのみご利用の方,デイタイム会員平日朝～夕方までご利用になりたい方,イブニング会員お仕事帰りにご利用になりたい方","12600,10,500,9800,9100,8200,8300,7300","全営業日・全営業時間,全営業日・全営業時間,全営業日・全営業時間,全営業日・全営業時間,全営業日・全営業時間にプールエリアとお風呂をご利用いただけます。,平日10:00～18:00,平日18:00～23:00","トレーニングジム,スタジオ,プール,ジャグジー,お風呂,シャワー,サウナ",,コ・ス・パ 松原,https://www.ogsports.co.jp/store/?id=38,048-946-5522
東武スカイツリーライン「獨協大学前＜草加松原＞駅」西口すぐ,"平日　　9:30～23:30
土曜日　9:30～22:00
日祝日　9:30～20:00

■フロント諸届受付時間は以下の通りです。
平日　　10:30～21:30
土曜日　10:30～20:00
日祝日　10:30～18:00
								※なお、18歳未満のお客さまは、埼玉県の「青少年健全育成条例」に定められた帰宅時刻である、23時までのご利用となります。

※木曜日は、15:30～19:00のみキッズスクール開講のため営業。（フィットネス会員さまはご利用いただけません）","〒340-0041
								埼玉県草加市松原1-2-15","フィットネスクラブ及びスポーツクラブ全店を、他店利用料0円でご利用いただけます。
テニスクラブコ・ス・パ7店舗（三国ヶ丘・御殿山・神崎川・柏原・八尾南・光明池TG・あやめ池）のレンタルコートが優待料金にてご利用いただけます。,,全施設・全プログラムを全営業時間ご利用いただけます。
ご家族・ご友人2名以上でお申し込みください。

※金額は一人当たり,,,,,,","スーパーマスター会員全店舗を利用料0円でご利用になりたい方,レギュラー会員,ペア会員,デイタイム会員平日朝～夕方までご利用になりたい方,ホリデー会員土日祝にご利用になる方,ビジネス会員お仕事終わりにご利用される方,プール＆スパ会員プールをご利用の方,90分4回お手軽に始めたい方にオススメ,90分8回会員お手軽に始めたい方におすすめ","12600,9700,8700,7500,7100,7200,7500,4400,6300","全営業日・全営業時間,全営業日・全営業時間,全営業日・全営業時間,平日の10:00～18:00,土・日・祝の全営業時間ご利用可能,平日の17:30～23:30,全営業日・全営業時間にプールエリアとお風呂をご利用いただけます。,全営業日・全営業時間、1日1回90分、月4回まで,全営業日・全営業時間中、1日1回90分のみ、月8回まで","トレーニングジム,スタジオ,プール,ジャグジー,お風呂,シャワー,サウナ",,コ・ス・パ 松原,https://www.ogsports.co.jp/store/?id=38,048-946-5522
東武スカイツリーライン「獨協大学前＜草加松原＞駅」西口すぐ,"平日　　9:30～23:30
土曜日　9:30～22:00
日祝日　9:30～20:00

■フロント諸届受付時間は以下の通りです。
平日　　10:30～21:30
土曜日　10:30～20:00
日祝日　10:30～18:00
								※なお、18歳未満のお客さまは、埼玉県の「青少年健全育成条例」に定められた帰宅時刻である、23時までのご利用となります。

※木曜日は、15:30～19:00のみキッズスクール開講のため営業。（フィットネス会員さまはご利用いただけません）","〒340-0041
								埼玉県草加市松原1-2-15","フィットネスクラブ及びスポーツクラブ全店を、他店利用料0円でご利用いただけます。
テニスクラブコ・ス・パ7店舗（三国ヶ丘・御殿山・神崎川・柏原・八尾南・光明池TG・あやめ池）のレンタルコートが優待料金にてご利用いただけます。,全営業日・全営業時間ご利用いただけます。,全施設・全プログラムを全営業時間ご利用いただけます。
ご家族・ご友人2名以上でお申し込みください。

※金額は一人当たり,当店舗のキッズスクール会員の保護者さま（同居されている祖父母含む）が対象です。,,,平日及び休館日はご利用いただけません。,チェックインからチェックアウトまで90分間のご利用となります。,プールエリアとシャワールームのみご利用いただけます。","スーパーマスター会員全店舗を利用料0円でご利用になりたい方,レギュラー会員お好きな時間にご利用になりたい方,ペア会員,パパママ会員キッズスクール会員の保護者さま
※先着100名さま,デイタイム会員平日朝から夕方までご利用になりたい方,ビジネス会員仕事帰りにご利用されたい方,ホリデー会員土日祝にご利用になりたい方,90分会員短時間だけご利用の方,プール会員","12600,9100,8300,4300,7600,7200,7000,6800,4800","全営業日・全営業時間,全営業日・全営業時間,全営業日・全営業時間,全営業日・全営業時間,平日の9:00～17:00,平日の17:30～23:00,土・日・祝日の全営業時間,全営業日・全営業時間のうち1日1回、90分以内,全営業日・全営業時間","トレーニングジム,スタジオ,プール,ジャグジー,お風呂,シャワー,サウナ",,コ・ス・パ 松原,https://www.ogsports.co.jp/store/?id=38,048-946-5522
東武スカイツリーライン「獨協大学前＜草加松原＞駅」西口すぐ,"平日　　9:30～23:30
土曜日　9:30～22:00
日祝日　9:30～20:00

■フロント諸届受付時間は以下の通りです。
平日　　10:30～21:30
土曜日　10:30～20:00
日祝日　10:30～18:00
								※なお、18歳未満のお客さまは、埼玉県の「青少年健全育成条例」に定められた帰宅時刻である、23時までのご利用となります。

※木曜日は、15:30～19:00のみキッズスクール開講のため営業。（フィットネス会員さまはご利用いただけません）","〒340-0041
								埼玉県草加市松原1-2-15","フィットネスクラブ及びスポーツクラブ全店を、他店利用料0円でご利用いただけます。
テニスクラブコ・ス・パ7店舗（三国ヶ丘・御殿山・神崎川・柏原・八尾南・光明池TG・あやめ池）のレンタルコートが優待料金にてご利用いただけます。,,35歳以下の方が対象となります。
36歳になられた翌月から、レギュラー会員に自動移行となります。,全施設・全プログラムを全営業時間ご利用いただけます。
ご家族・ご友人2名以上でお申し込みください。

※金額は一人当たり,学生限定！全営業時間、好きなタイミングでフィットネスライフが楽しめます。
※学校教育法で定める学校で学ぶ方（または、それと類すると店舗が認めた方）で、その証明ができる方とさせていただきます。
※入会時および、その後1年に1度、学生証を提示いただきます。
※学生証の提示が無い場合、または種別変更のお申し出が無い場合、自動的にレギュラー会員に変更させていただきます。　　,本店舗に通われているキッズスクール生の保護者さま（同居されている祖父母さま含む）が対象です。

お子さまの学校中やお仕事帰りのパパママに気軽に手軽にフィットネスを楽しんでいただけます。,,,,,,,","スーパーマスター会員全店舗を利用料0円でご利用になりたい方,レギュラー会員お好きなときにご利用になりたい方,レギュラーライト35会員,ペア会員,学生会員学生の方でお好きなときにご利用になりたい方,パパママ会員キッズスクール会員の保護者さま,90分4回会員週1回ペースで短い時間だけご利用になりたい方,90分会員短い時間でお得にご利用になりたい方,120分8回会員お手軽に利用されたい方,デイタイム会員平日朝～夕方までご利用になりたい方,ビジネス会員お仕事帰りにご利用になりたい方,プール＆スパ会員プールとお風呂をご利用になりたい方,ホリデー会員土日祝ご利用になりたい方","12600,9800,6800,9100,4800,4800,4800,7200,7300,8300,7800,7800,7300","全営業日・全営業時間,全営業日・全営業時間,全営業日
平日15:00～23:30
土曜日10:00～21:00
日祝日10:00～19:00,全営業日・全営業時間,全営業日・全営業時間,全営業日・全営業時間,全営業日、全営業時間のうち1日1回、90分間。月4回までご利用いただけます。,全営業日で、1日1回90分間（チェックイン～チェックアウト）ご利用いただけます。,全営業日・全営業時間、1日1回120分間（チェックイン～チェックアウト）、月8回まで利用可,平日の10:00～18:00,平日の17:30～23:30,全営業日・全営業時間,土・日・祝の全営業時間ご利用可能","トレーニングジム,スタジオ,プール,ジャグジー,お風呂,シャワー,サウナ",,コ・ス・パ 松原,https://www.ogsports.co.jp/store/?id=38,048-946-5522
access,business_hours,city,course_description,course_name,course_price,course_time,facility,remarks,store_name,store_url,tel
"神戸市営地下鉄西神・山手線「西神中央駅」下車
神戸西神オリエンタルホテル北側","平日　　9:00～23:00
土曜日　10:00～21:00
日祝日　10:00～19:00

■フロント諸届受付時間は以下の通りです。
平日　　10:00～21:00
土曜日　11:00～19:00
日祝日　11:00～17:00
								※なお、18歳未満のお客さまは、兵庫県の「青少年健全育成条例」に定められた帰宅時刻である、23時までのご利用となります。","〒651-2273
								兵庫県神戸市西区糀台５丁目5-2、2-401",,,,,"トレーニングジム,スタジオ,プール,ジャグジー,お風呂,シャワー,サウナ",,コ・ス・パ 西神中央,https://www.ogsports.co.jp/store/?id=34,078-996-7721
